                                                                                                                                                                                                                                                                
                        1
               freq_units
CYC_PER_DAY              
                        1                         2                         3                         4                         5                         6                         7                         8                         9
  0.7438808879560248E-003   0.5965229612094151E+034   0.3084167527595849E+012   0.3586680040713754E+000   0.0000000000000000E+000                         1                       -66   0.2238975070075893E+000   0.0000000000000000E+000
  0.6495291892353142E-003   0.5965229612094151E+034   0.3084167527595849E+012   0.3643977984146660E+000   0.0000000000000000E+000                         1                       -65   0.2274743152385059E+000   0.0000000000000000E+000
  0.9237747501996665E-003   0.5965229612094151E+034   0.3084167527595849E+012   0.3711190421155732E+000   0.0000000000000000E+000                         1                       -64   0.2316700329817706E+000   0.0000000000000000E+000
  0.9328113151360181E-003   0.5965229612094151E+034   0.3084167527595849E+012   0.3763292439498381E+000   0.0000000000000000E+000                         1                       -63   0.2349224870296821E+000   0.0000000000000000E+000
  0.1220584961133531E-002   0.5965229612094151E+034   0.3084167527595849E+012   0.3817811620130561E+000   0.0000000000000000E+000                         1                       -62   0.2383258317632737E+000   0.0000000000000000E+000
  0.9259567036009330E-003   0.5965229612094151E+034   0.3084167527595849E+012   0.3881284359964571E+000   0.0000000000000000E+000                         1                       -61   0.2422880999473486E+000   0.0000000000000000E+000
  0.1363851814278405E-002   0.5965229612094151E+034   0.3084167527595849E+012   0.3942842746949151E+000   0.0000000000000000E+000                         1                       -60   0.2461308651856197E+000   0.0000000000000000E+000
  0.1276336007300911E-002   0.5965229612094151E+034   0.3084167527595849E+012   0.4005209510767189E+000   0.0000000000000000E+000                         1                       -59   0.2500240931235684E+000   0.0000000000000000E+000
  0.1287338269679920E-002   0.5965229612094151E+034   0.3084167527595849E+012   0.4068329734915234E+000   0.0000000000000000E+000                         1                       -58   0.2539643556136943E+000   0.0000000000000000E+000
  0.1370486058682550E-002   0.5965229612094151E+034   0.3084167527595849E+012   0.4143784038838726E+000   0.0000000000000000E+000                         1                       -57   0.2586745696137424E+000   0.0000000000000000E+000
  0.1345034936001204E-002   0.5965229612094151E+034   0.3084167527595849E+012   0.4219162758372743E+000   0.0000000000000000E+000                         1                       -56   0.2633800652792359E+000   0.0000000000000000E+000
  0.1465589806731019E-002   0.5965229612094151E+034   0.3084167527595849E+012   0.4307057111375686E+000   0.0000000000000000E+000                         1                       -55   0.2688668458936248E+000   0.0000000000000000E+000
  0.1918090095375139E-002   0.5965229612094151E+034   0.3084167527595849E+012   0.4387973665818111E+000   0.0000000000000000E+000                         1                       -54   0.2739180393677150E+000   0.0000000000000000E+000
  0.2620796374376644E-002   0.5965229612094151E+034   0.3084167527595849E+012   0.4450856862171391E+000   0.0000000000000000E+000                         1                       -53   0.2778435054634770E+000   0.0000000000000000E+000
  0.1718593912126544E-002   0.5965229612094151E+034   0.3084167527595849E+012   0.4530471697146528E+000   0.0000000000000000E+000                         1                       -52   0.2828134394607695E+000   0.0000000000000000E+000
  0.2029509474041739E-002   0.5965229612094151E+034   0.3084167527595849E+012   0.4633930586566252E+000   0.0000000000000000E+000                         1                       -51   0.2892718319451575E+000   0.0000000000000000E+000
  0.2539417222627030E-002   0.5965229612094151E+034   0.3084167527595849E+012   0.4722852682250921E+000   0.0000000000000000E+000                         1                       -50   0.2948227691114751E+000   0.0000000000000000E+000
  0.3199965762225126E-002   0.5965229612094151E+034   0.3084167527595849E+012   0.4804379971521859E+000   0.0000000000000000E+000                         1                       -49   0.2999120875378874E+000   0.0000000000000000E+000
  0.2182730949557589E-002   0.5965229612094151E+034   0.3084167527595849E+012   0.4903951612014053E+000   0.0000000000000000E+000                         1                       -48   0.3061278195858517E+000   0.0000000000000000E+000
  0.3285960312173864E-002   0.5965229612094151E+034   0.3084167527595849E+012   0.5021442948284520E+000   0.0000000000000000E+000                         1                       -47   0.3134621836739048E+000   0.0000000000000000E+000
  0.2899210595343917E-002   0.5965229612094151E+034   0.3084167527595849E+012   0.5125145150123012E+000   0.0000000000000000E+000                         1                       -46   0.3199357648685673E+000   0.0000000000000000E+000
  0.4723089807825466E-002   0.5965229612094151E+034   0.3084167527595849E+012   0.5227505119235782E+000   0.0000000000000000E+000                         1                       -45   0.3263255575575083E+000   0.0000000000000000E+000
  0.3505279328431127E-002   0.5965229612094151E+034   0.3084167527595849E+012   0.5342095579208572E+000   0.0000000000000000E+000                         1                       -44   0.3334788352470496E+000   0.0000000000000000E+000
  0.4786942398999986E-002   0.5965229612094151E+034   0.3084167527595849E+012   0.5444425782312217E+000   0.0000000000000000E+000                         1                       -43   0.3398667698011245E+000   0.0000000000000000E+000
  0.3755625315841199E-002   0.5965229612094151E+034   0.3084167527595849E+012   0.5595303099323984E+000   0.0000000000000000E+000                         1                       -42   0.3492852444795086E+000   0.0000000000000000E+000
  0.5064212675154446E-002   0.5965229612094151E+034   0.3084167527595849E+012   0.5737409491289760E+000   0.0000000000000000E+000                         1                       -41   0.3581561965939462E+000   0.0000000000000000E+000
  0.8235359244769312E-002   0.5965229612094151E+034   0.3084167527595849E+012   0.5894569610459779E+000   0.0000000000000000E+000                         1                       -40   0.3679668734549300E+000   0.0000000000000000E+000
  0.7326166722376530E-002   0.5965229612094151E+034   0.3084167527595849E+012   0.5971833476356173E+000   0.0000000000000000E+000                         1                       -39   0.3727900488593714E+000   0.0000000000000000E+000
  0.7579123571635745E-002   0.5965229612094151E+034   0.3084167527595849E+012   0.6139411769399552E+000   0.0000000000000000E+000                         1                       -38   0.3832510773355923E+000   0.0000000000000000E+000
  0.7103062675146723E-002   0.5965229612094151E+034   0.3084167527595849E+012   0.6323355633130772E+000   0.0000000000000000E+000                         1                       -37   0.3947337220240681E+000   0.0000000000000000E+000
  0.1192018214177377E-001   0.5965229612094151E+034   0.3084167527595849E+012   0.6515458295511258E+000   0.0000000000000000E+000                         1                       -36   0.4067256774559087E+000   0.0000000000000000E+000
  0.1128426102773912E-001   0.5965229612094151E+034   0.3084167527595849E+012   0.6706984592047953E+000   0.0000000000000000E+000                         1                       -35   0.4186816534097684E+000   0.0000000000000000E+000
  0.1835369997201281E-001   0.5965229612094151E+034   0.3084167527595849E+012   0.6880831826056091E+000   0.0000000000000000E+000                         1                       -34   0.4295340187874286E+000   0.0000000000000000E+000
  0.1978079029349770E-001   0.5965229612094151E+034   0.3084167527595849E+012   0.7080934229845277E+000   0.0000000000000000E+000                         1                       -33   0.4420253558584959E+000   0.0000000000000000E+000
  0.1671081925377221E-001   0.5965229612094151E+034   0.3084167527595849E+012   0.7278186647973265E+000   0.0000000000000000E+000                         1                       -32   0.4543387833649222E+000   0.0000000000000000E+000
  0.2743214143327283E-001   0.5965229612094151E+034   0.3084167527595849E+012   0.7568839048452283E+000   0.0000000000000000E+000                         1                       -31   0.4724826788711613E+000   0.0000000000000000E+000
  0.2944720266456251E-001   0.5965229612094151E+034   0.3084167527595849E+012   0.7772673183601639E+000   0.0000000000000000E+000                         1                       -30   0.4852069682376327E+000   0.0000000000000000E+000
  0.5553561963151338E-001   0.5965229612094151E+034   0.3084167527595849E+012   0.7926868089509054E+000   0.0000000000000000E+000                         1                       -29   0.4948325424829086E+000   0.0000000000000000E+000
  0.2539231141622066E-001   0.5965229612094151E+034   0.3084167527595849E+012   0.8279190177523377E+000   0.0000000000000000E+000                         1                       -28   0.5168261511334359E+000   0.0000000000000000E+000
  0.5819360288755055E-001   0.5965229612094151E+034   0.3084167527595849E+012   0.8590999518769963E+000   0.0000000000000000E+000                         1                       -27   0.5362907628005799E+000   0.0000000000000000E+000
  0.3500597933658145E-001   0.5965229612094151E+034   0.3084167527595849E+012   0.9009011548041216E+000   0.0000000000000000E+000                         1                       -26   0.5623850478192101E+000   0.0000000000000000E+000
  0.1664819223358847E+000   0.5965229612094151E+034   0.3084167527595849E+012   0.9357647469277829E+000   0.0000000000000000E+000                         1                       -25   0.5841485485307589E+000   0.0000000000000000E+000
  0.6220223938639587E-001   0.5965229612094151E+034   0.3084167527595849E+012   0.9729690427556835E+000   0.0000000000000000E+000                         1                       -24   0.6073732270392499E+000   0.0000000000000000E+000
  0.1281933623254824E+000   0.5965229612094151E+034   0.3084167527595849E+012   0.1006015271011497E+001   0.0000000000000000E+000                         1                       -23   0.6280022433955790E+000   0.0000000000000000E+000
  0.1415752954929521E+000   0.5965229612094151E+034   0.3084167527595849E+012   0.1058851198232880E+001   0.0000000000000000E+000                         1                       -22   0.6609849244572217E+000   0.0000000000000000E+000
  0.1294600734995341E+000   0.5965229612094151E+034   0.3084167527595849E+012   0.1092485604134098E+001   0.0000000000000000E+000                         1                       -21   0.6819811090777639E+000   0.0000000000000000E+000
  0.2532414895890505E+000   0.5965229612094151E+034   0.3084167527595849E+012   0.1164107731053246E+001   0.0000000000000000E+000                         1                       -20   0.7266910232093496E+000   0.0000000000000000E+000
  0.2042502475649747E+000   0.5965229612094151E+034   0.3084167527595849E+012   0.1207873911256501E+001   0.0000000000000000E+000                         1                       -19   0.7540119398440089E+000   0.0000000000000000E+000
  0.5498347967170486E+000   0.5965229612094151E+034   0.3084167527595849E+012   0.1271945770768632E+001   0.0000000000000000E+000                         1                       -18   0.7940086204825524E+000   0.0000000000000000E+000
  0.2461461329100511E+000   0.5965229612094151E+034   0.3084167527595849E+012   0.1350887020948915E+001   0.0000000000000000E+000                         1                       -17   0.8432874770150424E+000   0.0000000000000000E+000
  0.9216816393674907E+000   0.5965229612094151E+034   0.3084167527595849E+012   0.1437090941449995E+001   0.0000000000000000E+000                         1                       -16   0.8971000353569665E+000   0.0000000000000000E+000
  0.3908773181376358E+000   0.5965229612094151E+034   0.3084167527595849E+012   0.1537759010949594E+001   0.0000000000000000E+000                         1                       -15   0.9599417986042433E+000   0.0000000000000000E+000
  0.1122634867200562E+001   0.5965229612094151E+034   0.3084167527595849E+012   0.1616434820809095E+001   0.0000000000000000E+000                         1                       -14   0.1009054954752513E+001   0.0000000000000000E+000
  0.5731197816198996E+000   0.5965229612094151E+034   0.3084167527595849E+012   0.1770298721176149E+001   0.0000000000000000E+000                         1                       -13   0.1105104067914533E+001   0.0000000000000000E+000
  0.7729339182670334E+000   0.5965229612094151E+034   0.3084167527595849E+012   0.1864523272177151E+001   0.0000000000000000E+000                         1                       -12   0.1163923482605996E+001   0.0000000000000000E+000
  0.7390447658319488E+000   0.5965229612094151E+034   0.3084167527595849E+012   0.2092315530421426E+001   0.0000000000000000E+000                         1                       -11   0.1306122168180338E+001   0.0000000000000000E+000
  0.5272537338431453E+000   0.5965229612094151E+034   0.3084167527595849E+012   0.2216878904233514E+001   0.0000000000000000E+000                         1                       -10   0.1383880508886500E+001   0.0000000000000000E+000
  0.7970631890646450E+000   0.5965229612094151E+034   0.3084167527595849E+012   0.2519874231752368E+001   0.0000000000000000E+000                         1                        -9   0.1573024501928374E+001   0.0000000000000000E+000
  0.2613163192519498E+000   0.5965229612094151E+034   0.3084167527595849E+012   0.2733405977307447E+001   0.0000000000000000E+000                         1                        -8   0.1706321101998804E+001   0.0000000000000000E+000
  0.4182400395737612E+000   0.5965229612094151E+034   0.3084167527595849E+012   0.3169389188167381E+001   0.0000000000000000E+000                         1                        -7   0.1978482412460379E+001   0.0000000000000000E+000
  0.7276106900848195E-001   0.5965229612094151E+034   0.3084167527595849E+012   0.3565652852180935E+001   0.0000000000000000E+000                         1                        -6   0.2225848905939602E+001   0.0000000000000000E+000
  0.7392593044631376E-001   0.5965229612094151E+034   0.3084167527595849E+012   0.4198166442713417E+001   0.0000000000000000E+000                         1                        -5   0.2620693760961740E+001   0.0000000000000000E+000
