                                                                                                                                                                                                                                                                
                        1                         2                         3                         4                         5                         6                         7
                 Re(freq)                  Im(freq)                freq_units                         l                      n_pg                 Re(omega)                 Im(omega)
  0.5868842084554447E+001   0.0000000000000000E+000 CYC_PER_DAY                                       1                        -5   0.3101798217990401E+001   0.0000000000000000E+000
                        1                         2                         3                         4                         5
                        x                  Re(xi_h)                  Im(xi_h)                  Re(xi_r)                  Im(xi_r)
  0.1388390597050598E+000   0.7833268733085199E-002   0.0000000000000000E+000  -0.5144437429153945E+000   0.0000000000000000E+000
  0.1395389555502588E+000   0.2058997332509931E-001   0.0000000000000000E+000  -0.5128026096889259E+000   0.0000000000000000E+000
  0.1402362303340773E+000   0.3316351156840679E-001   0.0000000000000000E+000  -0.5110779696116093E+000   0.0000000000000000E+000
  0.1409335051178957E+000   0.4560370438145158E-001   0.0000000000000000E+000  -0.5092660867967814E+000   0.0000000000000000E+000
  0.1416288936989851E+000   0.5787603827247730E-001   0.0000000000000000E+000  -0.5073743795030793E+000   0.0000000000000000E+000
  0.1423242822800746E+000   0.7001258855791594E-001   0.0000000000000000E+000  -0.5054001913089928E+000   0.0000000000000000E+000
  0.1430170649996698E+000   0.8196450293060707E-001   0.0000000000000000E+000  -0.5033534951829719E+000   0.0000000000000000E+000
  0.1437114136092070E+000   0.9380280041085838E-001   0.0000000000000000E+000  -0.5012242538636978E+000   0.0000000000000000E+000
  0.1444024714120537E+000   0.1054458253927947E+000   0.0000000000000000E+000  -0.4990296896750623E+000   0.0000000000000000E+000
  0.1450951662151345E+000   0.1169759726107097E+000   0.0000000000000000E+000  -0.4967564238300899E+000   0.0000000000000000E+000
  0.1457845929979724E+000   0.1283111836654275E+000   0.0000000000000000E+000  -0.4944227672860826E+000   0.0000000000000000E+000
  0.1464757257704976E+000   0.1395328396197062E+000   0.0000000000000000E+000  -0.4920140504303325E+000   0.0000000000000000E+000
  0.1471636119719643E+000   0.1505602825185162E+000   0.0000000000000000E+000  -0.4895496453993891E+000   0.0000000000000000E+000
  0.1478532711269396E+000   0.1614726330706817E+000   0.0000000000000000E+000  -0.4870136434046932E+000   0.0000000000000000E+000
  0.1485406573360969E+000   0.1722054252155486E+000   0.0000000000000000E+000  -0.4844228249988543E+000   0.0000000000000000E+000
  0.1492280435452542E+000   0.1827964626156392E+000   0.0000000000000000E+000  -0.4817707166280268E+000   0.0000000000000000E+000
  0.1499140915743482E+000   0.1932248638999275E+000   0.0000000000000000E+000  -0.4790643836424744E+000   0.0000000000000000E+000
  0.1506001396034422E+000   0.2035104962823821E+000   0.0000000000000000E+000  -0.4763004182094237E+000   0.0000000000000000E+000
  0.1512839146623852E+000   0.2136177762674940E+000   0.0000000000000000E+000  -0.4734899437289238E+000   0.0000000000000000E+000
  0.1519696522357684E+000   0.2236088308902202E+000   0.0000000000000000E+000  -0.4706172619804134E+000   0.0000000000000000E+000
  0.1526522164783907E+000   0.2334098684856289E+000   0.0000000000000000E+000  -0.4677056548465072E+000   0.0000000000000000E+000
  0.1533368028797941E+000   0.2430954392669935E+000   0.0000000000000000E+000  -0.4647346869702649E+000   0.0000000000000000E+000
  0.1540182312841578E+000   0.2525923558033854E+000   0.0000000000000000E+000  -0.4617285243024783E+000   0.0000000000000000E+000
  0.1547017398225337E+000   0.2619730713773812E+000   0.0000000000000000E+000  -0.4586657164302482E+000   0.0000000000000000E+000
  0.1553832050134016E+000   0.2711808093661266E+000   0.0000000000000000E+000  -0.4555662543625342E+000   0.0000000000000000E+000
  0.1560646702042694E+000   0.2802450813835179E+000   0.0000000000000000E+000  -0.4524225288944774E+000   0.0000000000000000E+000
  0.1567451683766056E+000   0.2891528119165285E+000   0.0000000000000000E+000  -0.4492405366235529E+000   0.0000000000000000E+000
  0.1574256665489418E+000   0.2979163626070656E+000   0.0000000000000000E+000  -0.4460172689462440E+000   0.0000000000000000E+000
  0.1581052637215939E+000   0.3065243740482530E+000   0.0000000000000000E+000  -0.4427584765599731E+000   0.0000000000000000E+000
  0.1587848608942461E+000   0.3149885948726722E+000   0.0000000000000000E+000  -0.4394612950171606E+000   0.0000000000000000E+000
  0.1594636205025264E+000   0.3232988889398610E+000   0.0000000000000000E+000  -0.4361312087675880E+000   0.0000000000000000E+000
  0.1601423801108067E+000   0.3314658725744868E+000   0.0000000000000000E+000  -0.4327655036446499E+000   0.0000000000000000E+000
  0.1608203630645402E+000   0.3394805847648370E+000   0.0000000000000000E+000  -0.4293693933726955E+000   0.0000000000000000E+000
  0.1614983460182736E+000   0.3473526583665670E+000   0.0000000000000000E+000  -0.4259403250745403E+000   0.0000000000000000E+000
  0.1621756107871918E+000   0.3550742543496542E+000   0.0000000000000000E+000  -0.4224832375706262E+000   0.0000000000000000E+000
  0.1628528755561101E+000   0.3626541262297092E+000   0.0000000000000000E+000  -0.4189957466279191E+000   0.0000000000000000E+000
  0.1635294782870794E+000   0.3700854786476073E+000   0.0000000000000000E+000  -0.4154825131602564E+000   0.0000000000000000E+000
  0.1642060810180487E+000   0.3773762574765895E+000   0.0000000000000000E+000  -0.4119413270991254E+000   0.0000000000000000E+000
  0.1648820756553102E+000   0.3845206279572621E+000   0.0000000000000000E+000  -0.4083765698189463E+000   0.0000000000000000E+000
  0.1655580702925717E+000   0.3915257895164198E+000   0.0000000000000000E+000  -0.4047862095220004E+000   0.0000000000000000E+000
  0.1662335086914530E+000   0.3983867897980641E+000   0.0000000000000000E+000  -0.4011743476995059E+000   0.0000000000000000E+000
  0.1669089470903343E+000   0.4051101404518837E+000   0.0000000000000000E+000  -0.3975391336972125E+000   0.0000000000000000E+000
  0.1675838791250864E+000   0.4116916978013560E+000   0.0000000000000000E+000  -0.3938843898967795E+000   0.0000000000000000E+000
  0.1682588111598385E+000   0.4181373410404385E+000   0.0000000000000000E+000  -0.3902084485698446E+000   0.0000000000000000E+000
  0.1689332848263951E+000   0.4244436657466428E+000   0.0000000000000000E+000  -0.3865148547340391E+000   0.0000000000000000E+000
  0.1696077584929517E+000   0.4306159707078372E+000   0.0000000000000000E+000  -0.3828021244148183E+000   0.0000000000000000E+000
  0.1702818200072364E+000   0.4366515254084203E+000   0.0000000000000000E+000  -0.3790735278500416E+000   0.0000000000000000E+000
  0.1709558815215211E+000   0.4425550970518749E+000   0.0000000000000000E+000  -0.3753277648181373E+000   0.0000000000000000E+000
  0.1716295754125126E+000   0.4483245675684268E+000   0.0000000000000000E+000  -0.3715678340863427E+000   0.0000000000000000E+000
  0.1723032693035041E+000   0.4539642182734155E+000   0.0000000000000000E+000  -0.3677926184651249E+000   0.0000000000000000E+000
  0.1729766385018938E+000   0.4594724857605817E+000   0.0000000000000000E+000  -0.3640048491802545E+000   0.0000000000000000E+000
  0.1736500077002834E+000   0.4648532081138198E+000   0.0000000000000000E+000  -0.3602035907348555E+000   0.0000000000000000E+000
  0.1743230936229669E+000   0.4701053223402845E+000   0.0000000000000000E+000  -0.3563913112684302E+000   0.0000000000000000E+000
  0.1749961795456504E+000   0.4752322630577769E+000   0.0000000000000000E+000  -0.3525672551105122E+000   0.0000000000000000E+000
  0.1756690221761156E+000   0.4802334168146975E+000   0.0000000000000000E+000  -0.3487336322118187E+000   0.0000000000000000E+000
  0.1763418648065809E+000   0.4851118517799020E+000   0.0000000000000000E+000  -0.3448898644164624E+000   0.0000000000000000E+000
  0.1770145027713978E+000   0.4898673564179687E+000   0.0000000000000000E+000  -0.3410379087509788E+000   0.0000000000000000E+000
  0.1776871407362147E+000   0.4945026668865384E+000   0.0000000000000000E+000  -0.3371773618890900E+000   0.0000000000000000E+000
  0.1783596113787161E+000   0.4990179291235908E+000   0.0000000000000000E+000  -0.3333099334919324E+000   0.0000000000000000E+000
  0.1790320820212176E+000   0.5034155793448630E+000   0.0000000000000000E+000  -0.3294353920734833E+000   0.0000000000000000E+000
  0.1797044214703567E+000   0.5076960795995354E+000   0.0000000000000000E+000  -0.3255552057282000E+000   0.0000000000000000E+000
  0.1803767609194958E+000   0.5118615960394223E+000   0.0000000000000000E+000  -0.3216693115646521E+000   0.0000000000000000E+000
  0.1810490041539876E+000   0.5159128684111086E+000   0.0000000000000000E+000  -0.3177789421015808E+000   0.0000000000000000E+000
  0.1817212473884795E+000   0.5198518204308755E+000   0.0000000000000000E+000  -0.3138841995806265E+000   0.0000000000000000E+000
  0.1823934282968509E+000   0.5236794307580389E+000   0.0000000000000000E+000  -0.3099860870966574E+000   0.0000000000000000E+000
  0.1830656092052223E+000   0.5273974034125078E+000   0.0000000000000000E+000  -0.3060848684212296E+000   0.0000000000000000E+000
  0.1837377606359813E+000   0.5310069187402657E+000   0.0000000000000000E+000  -0.3021813235721729E+000   0.0000000000000000E+000
  0.1844099120667402E+000   0.5345094816200004E+000   0.0000000000000000E+000  -0.2982758741242477E+000   0.0000000000000000E+000
  0.1850820658663961E+000   0.5379064432237043E+000   0.0000000000000000E+000  -0.2943690835655358E+000   0.0000000000000000E+000
  0.1857542196660519E+000   0.5411991321769672E+000   0.0000000000000000E+000  -0.2904615273578108E+000   0.0000000000000000E+000
  0.1864264067123171E+000   0.5443890438335286E+000   0.0000000000000000E+000  -0.2865535591318533E+000   0.0000000000000000E+000
  0.1870985937585822E+000   0.5474773535091023E+000   0.0000000000000000E+000  -0.2826459041134664E+000   0.0000000000000000E+000
  0.1877708439922776E+000   0.5504656761651195E+000   0.0000000000000000E+000  -0.2787387128192094E+000   0.0000000000000000E+000
  0.1884430942259729E+000   0.5533550550976027E+000   0.0000000000000000E+000  -0.2748328559399810E+000   0.0000000000000000E+000
  0.1891154366806506E+000   0.5561472022055383E+000   0.0000000000000000E+000  -0.2709282876681414E+000   0.0000000000000000E+000
  0.1897877791353282E+000   0.5588430485618472E+000   0.0000000000000000E+000  -0.2670260197123043E+000   0.0000000000000000E+000
  0.1904602419660791E+000   0.5614443820710370E+000   0.0000000000000000E+000  -0.2631258167480305E+000   0.0000000000000000E+000
  0.1911327047968301E+000   0.5639520399005626E+000   0.0000000000000000E+000  -0.2592288269387417E+000   0.0000000000000000E+000
  0.1918053153084902E+000   0.5663678666459444E+000   0.0000000000000000E+000  -0.2553346322412349E+000   0.0000000000000000E+000
  0.1924779258201504E+000   0.5686926224559397E+000   0.0000000000000000E+000  -0.2514445126267497E+000   0.0000000000000000E+000
  0.1938234951699076E+000   0.5730752702738522E+000   0.0000000000000000E+000  -0.2436761237351300E+000   0.0000000000000000E+000
  0.1951694642197678E+000   0.5771103315053374E+000   0.0000000000000000E+000  -0.2359265272283789E+000   0.0000000000000000E+000
  0.1965158828040504E+000   0.5808080220042591E+000   0.0000000000000000E+000  -0.2281984177980039E+000   0.0000000000000000E+000
  0.1978627992698829E+000   0.5841784189239995E+000   0.0000000000000000E+000  -0.2204943252296308E+000   0.0000000000000000E+000
  0.1992102605287933E+000   0.5872314544840933E+000   0.0000000000000000E+000  -0.2128166214612329E+000   0.0000000000000000E+000
  0.2005583121068338E+000   0.5899769099900940E+000   0.0000000000000000E+000  -0.2051675273553049E+000   0.0000000000000000E+000
  0.2019069981932338E+000   0.5924244102204043E+000   0.0000000000000000E+000  -0.1975491192027727E+000   0.0000000000000000E+000
  0.2032563616872416E+000   0.5945834182580831E+000   0.0000000000000000E+000  -0.1899633349758697E+000   0.0000000000000000E+000
  0.2046064442392611E+000   0.5964632308930542E+000   0.0000000000000000E+000  -0.1824119803639327E+000   0.0000000000000000E+000
  0.2059572862908801E+000   0.5980729741605463E+000   0.0000000000000000E+000  -0.1748967345657742E+000   0.0000000000000000E+000
  0.2073089271150219E+000   0.5994215644722518E+000   0.0000000000000000E+000  -0.1674191563514573E+000   0.0000000000000000E+000
  0.2086614048473970E+000   0.6005179515461239E+000   0.0000000000000000E+000  -0.1599806864602067E+000   0.0000000000000000E+000
  0.2100153996816507E+000   0.6013707844415950E+000   0.0000000000000000E+000  -0.1525791504135171E+000   0.0000000000000000E+000
  0.2113693945159045E+000   0.6019878004125739E+000   0.0000000000000000E+000  -0.1452242529242349E+000   0.0000000000000000E+000
  0.2127246021325282E+000   0.6023778087198718E+000   0.0000000000000000E+000  -0.1379106919188881E+000   0.0000000000000000E+000
  0.2140807883736725E+000   0.6025485159838961E+000   0.0000000000000000E+000  -0.1306409608075158E+000   0.0000000000000000E+000
  0.2154386918704910E+000   0.6025077094474196E+000   0.0000000000000000E+000  -0.1234122551286837E+000   0.0000000000000000E+000
  0.2167965953673096E+000   0.6022633378977875E+000   0.0000000000000000E+000  -0.1162347233288918E+000   0.0000000000000000E+000
  0.2181559118274901E+000   0.6018227416006990E+000   0.0000000000000000E+000  -0.1091017941470123E+000   0.0000000000000000E+000
  0.2195163324688229E+000   0.6011930997535773E+000   0.0000000000000000E+000  -0.1020159574198208E+000   0.0000000000000000E+000
  0.2208786473276663E+000   0.6003809888202373E+000   0.0000000000000000E+000  -0.9497391122343353E-001   0.0000000000000000E+000
  0.2222409621865098E+000   0.5993946934247948E+000   0.0000000000000000E+000  -0.8798611779954191E-001   0.0000000000000000E+000
  0.2236048671894347E+000   0.5982401156402494E+000   0.0000000000000000E+000  -0.8104499403412983E-001   0.0000000000000000E+000
  0.2246289946526719E+000   0.5972673201391875E+000   0.0000000000000000E+000  -0.7586935643801535E-001   0.0000000000000000E+000
  0.2256531221159090E+000   0.5962071298003402E+000   0.0000000000000000E+000  -0.7072501804929635E-001   0.0000000000000000E+000
  0.2270209283741916E+000   0.5946595365851625E+000   0.0000000000000000E+000  -0.6390335896081319E-001   0.0000000000000000E+000
  0.2283887346324741E+000   0.5929674225575146E+000   0.0000000000000000E+000  -0.5713798186542907E-001   0.0000000000000000E+000
  0.2297583056110375E+000   0.5911348291078551E+000   0.0000000000000000E+000  -0.5042043740338276E-001   0.0000000000000000E+000
  0.2311292006869547E+000   0.5891680186006087E+000   0.0000000000000000E+000  -0.4375318659159244E-001   0.0000000000000000E+000
  0.2325014419901655E+000   0.5870728043862679E+000   0.0000000000000000E+000  -0.3713633874169692E-001   0.0000000000000000E+000
  0.2338750509121942E+000   0.5848546526295095E+000   0.0000000000000000E+000  -0.3056995699841607E-001   0.0000000000000000E+000
  0.2352500481009163E+000   0.5825190143994831E+000   0.0000000000000000E+000  -0.2405405903375196E-001   0.0000000000000000E+000
  0.2366273377434856E+000   0.5800694643722323E+000   0.0000000000000000E+000  -0.1758448463486266E-001   0.0000000000000000E+000
  0.2380046273860550E+000   0.5775152666094091E+000   0.0000000000000000E+000  -0.1117199355591252E-001   0.0000000000000000E+000
  0.2393848080984909E+000   0.5748558807433707E+000   0.0000000000000000E+000  -0.4803114066997560E-002   0.0000000000000000E+000
  0.2407649888109268E+000   0.5721015779758865E+000   0.0000000000000000E+000   0.1508867651918581E-002   0.0000000000000000E+000
  0.2421472131096833E+000   0.5692532311175736E+000   0.0000000000000000E+000   0.7773445522797092E-002   0.0000000000000000E+000
  0.2435318568996352E+000   0.5663141877372639E+000   0.0000000000000000E+000   0.1399236059001661E-001   0.0000000000000000E+000
  0.2449165006895871E+000   0.5632942846146508E+000   0.0000000000000000E+000   0.2015494410337371E-001   0.0000000000000000E+000
  0.2463032602916359E+000   0.5601935162953222E+000   0.0000000000000000E+000   0.2627086651309927E-001   0.0000000000000000E+000
  0.2476925020610112E+000   0.5570146576355179E+000   0.0000000000000000E+000   0.3234187849884858E-001   0.0000000000000000E+000
  0.2490817438303865E+000   0.5537677253851950E+000   0.0000000000000000E+000   0.3835742587371206E-001   0.0000000000000000E+000
  0.2504731629726453E+000   0.5504518712163474E+000   0.0000000000000000E+000   0.4432728010506459E-001   0.0000000000000000E+000
  0.2518671165114930E+000   0.5470695543277241E+000   0.0000000000000000E+000   0.5025319325663839E-001   0.0000000000000000E+000
  0.2532610700503407E+000   0.5436309111033922E+000   0.0000000000000000E+000   0.5612476623876822E-001   0.0000000000000000E+000
  0.2546572515633683E+000   0.5401343488018259E+000   0.0000000000000000E+000   0.6195180422905690E-001   0.0000000000000000E+000
  0.2560560089195729E+000   0.5365820523727335E+000   0.0000000000000000E+000   0.6773605445409044E-001   0.0000000000000000E+000
  0.2574547662757776E+000   0.5329842317031506E+000   0.0000000000000000E+000   0.7346731133145268E-001   0.0000000000000000E+000
  0.2588557909104820E+000   0.5293386293829438E+000   0.0000000000000000E+000   0.7915535258391519E-001   0.0000000000000000E+000
  0.2602594218300052E+000   0.5256472898956613E+000   0.0000000000000000E+000   0.8480191527255633E-001   0.0000000000000000E+000
  0.2616630527495283E+000   0.5219203098974012E+000   0.0000000000000000E+000   0.9039702044271823E-001   0.0000000000000000E+000
  0.2630699615788428E+000   0.5181521832051246E+000   0.0000000000000000E+000   0.9595422590925315E-001   0.0000000000000000E+000
  0.2644768704081573E+000   0.5143545232646085E+000   0.0000000000000000E+000   0.1014610967891584E+000   0.0000000000000000E+000
  0.2658870729468523E+000   0.5105212090270046E+000   0.0000000000000000E+000   0.1069310521365809E+000   0.0000000000000000E+000
  0.2672972754855472E+000   0.5066641241237735E+000   0.0000000000000000E+000   0.1123518618886177E+000   0.0000000000000000E+000
  0.2687097964584870E+000   0.5027796958951765E+000   0.0000000000000000E+000   0.1177330428548991E+000   0.0000000000000000E+000
  0.2701249565612841E+000   0.4988693977166418E+000   0.0000000000000000E+000   0.1230763013203032E+000   0.0000000000000000E+000
  0.2715401166640812E+000   0.4949431874173406E+000   0.0000000000000000E+000   0.1283722917027920E+000   0.0000000000000000E+000
  0.2729576024340618E+000   0.4909971967592439E+000   0.0000000000000000E+000   0.1336303652664481E+000   0.0000000000000000E+000
  0.2743777277154664E+000   0.4870326587537432E+000   0.0000000000000000E+000   0.1388522120680029E+000   0.0000000000000000E+000
  0.2757978529968711E+000   0.4830592168357682E+000   0.0000000000000000E+000   0.1440287738511111E+000   0.0000000000000000E+000
  0.2772212865375068E+000   0.4790699229481889E+000   0.0000000000000000E+000   0.1491727435460102E+000   0.0000000000000000E+000
  0.2786447200781426E+000   0.4750760638754253E+000   0.0000000000000000E+000   0.1542728128508573E+000   0.0000000000000000E+000
  0.2800714555896826E+000   0.4710703361546673E+000   0.0000000000000000E+000   0.1593414677013561E+000   0.0000000000000000E+000
  0.2814981911012227E+000   0.4670640920815374E+000   0.0000000000000000E+000   0.1643676431882774E+000   0.0000000000000000E+000
  0.2829272432113853E+000   0.4630526759573861E+000   0.0000000000000000E+000   0.1693602055218793E+000   0.0000000000000000E+000
  0.2843589118159763E+000   0.4590368927153176E+000   0.0000000000000000E+000   0.1743207968728885E+000   0.0000000000000000E+000
  0.2857905804205672E+000   0.4550257597262658E+000   0.0000000000000000E+000   0.1792410531477358E+000   0.0000000000000000E+000
  0.2872255223725148E+000   0.4510118760699665E+000   0.0000000000000000E+000   0.1841329157851950E+000   0.0000000000000000E+000
  0.2886604643244624E+000   0.4470059224554861E+000   0.0000000000000000E+000   0.1889859261611731E+000   0.0000000000000000E+000
  0.2900986638100087E+000   0.4430003273621271E+000   0.0000000000000000E+000   0.1938117976109620E+000   0.0000000000000000E+000
  0.2915368632955550E+000   0.4390056203537903E+000   0.0000000000000000E+000   0.1986003017419712E+000   0.0000000000000000E+000
  0.2929783021712881E+000   0.4350142012704812E+000   0.0000000000000000E+000   0.2033629300637778E+000   0.0000000000000000E+000
  0.2944197410470212E+000   0.4310363760005331E+000   0.0000000000000000E+000   0.2080896909261315E+000   0.0000000000000000E+000
  0.2958643988291095E+000   0.4270645492486928E+000   0.0000000000000000E+000   0.2127918530018792E+000   0.0000000000000000E+000
  0.2973090566111978E+000   0.4231088014023126E+000   0.0000000000000000E+000   0.2174596572580121E+000   0.0000000000000000E+000
  0.2987569104071316E+000   0.4191615676145147E+000   0.0000000000000000E+000   0.2221041494571614E+000   0.0000000000000000E+000
  0.3002047642030653E+000   0.4152326944549684E+000   0.0000000000000000E+000   0.2267158006038629E+000   0.0000000000000000E+000
  0.3031068130140696E+000   0.4074171056113708E+000   0.0000000000000000E+000   0.2358637470504479E+000   0.0000000000000000E+000
  0.3060151469338987E+000   0.3996704085160119E+000   0.0000000000000000E+000   0.2449091359506177E+000   0.0000000000000000E+000
  0.3089297041343863E+000   0.3920004477146978E+000   0.0000000000000000E+000   0.2538576399370899E+000   0.0000000000000000E+000
  0.3111195382152475E+000   0.3863030904489237E+000   0.0000000000000000E+000   0.2605084605481608E+000   0.0000000000000000E+000
  0.3140448169131964E+000   0.3787843448813645E+000   0.0000000000000000E+000   0.2693009966356044E+000   0.0000000000000000E+000
  0.3169761146595588E+000   0.3713608275368132E+000   0.0000000000000000E+000   0.2780121448734493E+000   0.0000000000000000E+000
  0.3199133432159578E+000   0.3640384671075177E+000   0.0000000000000000E+000   0.2866475524319209E+000   0.0000000000000000E+000
  0.3228564065662820E+000   0.3568226026381619E+000   0.0000000000000000E+000   0.2952128237652953E+000   0.0000000000000000E+000
  0.3258052008977226E+000   0.3497180779097146E+000   0.0000000000000000E+000   0.3037135436667072E+000   0.0000000000000000E+000
  0.3287596146073082E+000   0.3427292630932492E+000   0.0000000000000000E+000   0.3121552692456586E+000   0.0000000000000000E+000
  0.3317195283854247E+000   0.3358600721920225E+000   0.0000000000000000E+000   0.3205435262886179E+000   0.0000000000000000E+000
  0.3346848153515974E+000   0.3291139797686178E+000   0.0000000000000000E+000   0.3288838057349179E+000   0.0000000000000000E+000
  0.3376553412246154E+000   0.3224940367468304E+000   0.0000000000000000E+000   0.3371815603361473E+000   0.0000000000000000E+000
  0.3406309644662561E+000   0.3160028853216121E+000   0.0000000000000000E+000   0.3454422013383638E+000   0.0000000000000000E+000
  0.3436115364749726E+000   0.3096427750593545E+000   0.0000000000000000E+000   0.3536710953837681E+000   0.0000000000000000E+000
  0.3465969018522733E+000   0.3034156047928319E+000   0.0000000000000000E+000   0.3618735618727624E+000   0.0000000000000000E+000
  0.3495868984331338E+000   0.2973229972213636E+000   0.0000000000000000E+000   0.3700548705093348E+000   0.0000000000000000E+000
  0.3525813570359481E+000   0.2913663619378316E+000   0.0000000000000000E+000   0.3782202391504513E+000   0.0000000000000000E+000
  0.3555801010418084E+000   0.2855469309647407E+000   0.0000000000000000E+000   0.3863748318580164E+000   0.0000000000000000E+000
  0.3585829459458867E+000   0.2798657860870299E+000   0.0000000000000000E+000   0.3945237571746082E+000   0.0000000000000000E+000
  0.3615896989092739E+000   0.2743238844007705E+000   0.0000000000000000E+000   0.4026720666038329E+000   0.0000000000000000E+000
  0.3646001582783501E+000   0.2689220818898507E+000   0.0000000000000000E+000   0.4108247531926901E+000   0.0000000000000000E+000
  0.3676141130375563E+000   0.2636611553246620E+000   0.0000000000000000E+000   0.4189867501165375E+000   0.0000000000000000E+000
  0.3706313421585359E+000   0.2585418228186303E+000   0.0000000000000000E+000   0.4271629291214812E+000   0.0000000000000000E+000
  0.3736516139759267E+000   0.2535647627382291E+000   0.0000000000000000E+000   0.4353580991108701E+000   0.0000000000000000E+000
  0.3766746855831252E+000   0.2487306141235340E+000   0.0000000000000000E+000   0.4435770045800759E+000   0.0000000000000000E+000
  0.3797003023651152E+000   0.2440399489148137E+000   0.0000000000000000E+000   0.4518243238128523E+000   0.0000000000000000E+000
  0.3827281976659004E+000   0.2394932297008290E+000   0.0000000000000000E+000   0.4601046669314396E+000   0.0000000000000000E+000
  0.3857580925265668E+000   0.2350909309053334E+000   0.0000000000000000E+000   0.4684225738651361E+000   0.0000000000000000E+000
  0.3887896955019417E+000   0.2308332499981581E+000   0.0000000000000000E+000   0.4767825122039071E+000   0.0000000000000000E+000
  0.3918227025084361E+000   0.2267205176732357E+000   0.0000000000000000E+000   0.4851888742923274E+000   0.0000000000000000E+000
  0.3948567966567668E+000   0.2227529037894797E+000   0.0000000000000000E+000   0.4936459743521577E+000   0.0000000000000000E+000
  0.3978916480118956E+000   0.2189305499048809E+000   0.0000000000000000E+000   0.5021580464164712E+000   0.0000000000000000E+000
  0.4009269134400587E+000   0.2152535580538596E+000   0.0000000000000000E+000   0.5107292417751860E+000   0.0000000000000000E+000
  0.4039622365430117E+000   0.2117219976160298E+000   0.0000000000000000E+000   0.5193636250612869E+000   0.0000000000000000E+000
  0.4069972476414255E+000   0.2083358800212943E+000   0.0000000000000000E+000   0.5280651703331410E+000   0.0000000000000000E+000
  0.4100315641191216E+000   0.2050950747903107E+000   0.0000000000000000E+000   0.5368377587168216E+000   0.0000000000000000E+000
  0.4130647913573889E+000   0.2019992194717976E+000   0.0000000000000000E+000   0.5456851763443012E+000   0.0000000000000000E+000
  0.4160965241345845E+000   0.1990476667203384E+000   0.0000000000000000E+000   0.5546111105532885E+000   0.0000000000000000E+000
  0.4191263483927085E+000   0.1962394629795700E+000   0.0000000000000000E+000   0.5636191622173951E+000   0.0000000000000000E+000
  0.4221538433462239E+000   0.1935729772666662E+000   0.0000000000000000E+000   0.5727127204594189E+000   0.0000000000000000E+000
  0.4259345106615706E+000   0.1904366073534725E+000   0.0000000000000000E+000   0.5842058252682421E+000   0.0000000000000000E+000
  0.4282002625352342E+000   0.1886589148856535E+000   0.0000000000000000E+000   0.5911705075594830E+000   0.0000000000000000E+000
  0.4304639851821846E+000   0.1869576216860692E+000   0.0000000000000000E+000   0.5981889311330092E+000   0.0000000000000000E+000
  0.4327255006385602E+000   0.1853310858800905E+000   0.0000000000000000E+000   0.6052623308171191E+000   0.0000000000000000E+000
  0.4349846333188933E+000   0.1837777972870615E+000   0.0000000000000000E+000   0.6123920006768369E+000   0.0000000000000000E+000
  0.4372412107565824E+000   0.1822959512295332E+000   0.0000000000000000E+000   0.6195791482941150E+000   0.0000000000000000E+000
  0.4402458429092383E+000   0.1804280768854272E+000   0.0000000000000000E+000   0.6292538588440657E+000   0.0000000000000000E+000
  0.4432452422807568E+000   0.1786804017940141E+000   0.0000000000000000E+000   0.6390357257895815E+000   0.0000000000000000E+000
  0.4462390301039401E+000   0.1770494511387620E+000   0.0000000000000000E+000   0.6489275644022579E+000   0.0000000000000000E+000
  0.4492268392139686E+000   0.1755316191840247E+000   0.0000000000000000E+000   0.6589320310084166E+000   0.0000000000000000E+000
  0.4522083139025458E+000   0.1741235473926311E+000   0.0000000000000000E+000   0.6690517277498139E+000   0.0000000000000000E+000
  0.4551831096373678E+000   0.1728218044927479E+000   0.0000000000000000E+000   0.6792891945286967E+000   0.0000000000000000E+000
  0.4581508926148393E+000   0.1716237132320198E+000   0.0000000000000000E+000   0.6896469112419220E+000   0.0000000000000000E+000
  0.4611113391223114E+000   0.1705263336576358E+000   0.0000000000000000E+000   0.7001272982975288E+000   0.0000000000000000E+000
  0.4640641347474887E+000   0.1695272016881369E+000   0.0000000000000000E+000   0.7107327180868200E+000   0.0000000000000000E+000
  0.4670089739597532E+000   0.1686239022580461E+000   0.0000000000000000E+000   0.7214654766068580E+000   0.0000000000000000E+000
  0.4699455605655535E+000   0.1678139657875335E+000   0.0000000000000000E+000   0.7323278275681272E+000   0.0000000000000000E+000
  0.4728736086665353E+000   0.1670948059497563E+000   0.0000000000000000E+000   0.7433219735849541E+000   0.0000000000000000E+000
  0.4757928436916258E+000   0.1664637076746911E+000   0.0000000000000000E+000   0.7544500677491216E+000   0.0000000000000000E+000
  0.4787030034582294E+000   0.1659178166883821E+000   0.0000000000000000E+000   0.7657142187925490E+000   0.0000000000000000E+000
  0.4816038392364685E+000   0.1654541278316477E+000   0.0000000000000000E+000   0.7771164956547676E+000   0.0000000000000000E+000
  0.4844951168678535E+000   0.1650694708607914E+000   0.0000000000000000E+000   0.7886589297662496E+000   0.0000000000000000E+000
  0.4873766179195910E+000   0.1647604958833582E+000   0.0000000000000000E+000   0.8003435193291216E+000   0.0000000000000000E+000
  0.4902481408433946E+000   0.1645236776775560E+000   0.0000000000000000E+000   0.8121722361926399E+000   0.0000000000000000E+000
  0.4931095019697146E+000   0.1643553993183005E+000   0.0000000000000000E+000   0.8241470308483813E+000   0.0000000000000000E+000
