                                                                                                                                                                                                                                                                
                        1
               freq_units
CYC_PER_DAY              
                        1                         2                         3                         4                         5                         6                         7                         8                         9
  0.1349131506831678E+001   0.5965229612094151E+034   0.2760202582035396E+012   0.2294466996926822E+001   0.0000000000000000E+000                         1                       -14   0.1212670836899118E+001   0.0000000000000000E+000
  0.8107355003281844E+000   0.5965229612094151E+034   0.2760202582035396E+012   0.2506967543043796E+001   0.0000000000000000E+000                         1                       -13   0.1324981545855203E+001   0.0000000000000000E+000
  0.4489179834455296E+000   0.5965229612094151E+034   0.2760202582035396E+012   0.2635574056838398E+001   0.0000000000000000E+000                         1                       -12   0.1392952612304563E+001   0.0000000000000000E+000
  0.1294929048801269E+001   0.5965229612094151E+034   0.2760202582035396E+012   0.2909108753085905E+001   0.0000000000000000E+000                         1                       -11   0.1537521067402717E+001   0.0000000000000000E+000
  0.2648227698998253E+000   0.5965229612094151E+034   0.2760202582035396E+012   0.3185463401204893E+001   0.0000000000000000E+000                         1                       -10   0.1683579922406637E+001   0.0000000000000000E+000
  0.5129079789925024E+000   0.5965229612094151E+034   0.2760202582035396E+012   0.3414770153656383E+001   0.0000000000000000E+000                         1                        -9   0.1804773041233107E+001   0.0000000000000000E+000
  0.2707575506895227E+000   0.5965229612094151E+034   0.2760202582035396E+012   0.3929298423862417E+001   0.0000000000000000E+000                         1                        -8   0.2076711329678625E+001   0.0000000000000000E+000
  0.7453572840117823E-001   0.5965229612094151E+034   0.2760202582035396E+012   0.4271359653914727E+001   0.0000000000000000E+000                         1                        -7   0.2257497402729083E+001   0.0000000000000000E+000
  0.1077304950447037E+000   0.5965229612094151E+034   0.2760202582035396E+012   0.4879163695228636E+001   0.0000000000000000E+000                         1                        -6   0.2578733766746530E+001   0.0000000000000000E+000
  0.2645243232221964E-002   0.5965229612094151E+034   0.2760202582035396E+012   0.5868842084554447E+001   0.0000000000000000E+000                         1                        -5   0.3101798217990401E+001   0.0000000000000000E+000
